source_file,battery_id,start_time,ambient_temperature,charge_duration,max_temp_charge
06494.csv,B0018,[2.0080e+03 8.0000e+00 1.0000e+00 1.8000e+01 4.1000e+01 5.9718e+01],24,10140.906,33.74743127597816
06496.csv,B0018,[2.0080e+03 8.0000e+00 1.0000e+00 2.2000e+01 2.6000e+01 5.2171e+01],24,10145.0,33.764652265151554
06498.csv,B0018,[2.0080e+03 8.0000e+00 2.0000e+00 2.0000e+00 1.1000e+01 2.3781e+01],24,10279.453,33.75519710318919
06500.csv,B0018,[2.008e+03 8.000e+00 2.000e+00 5.000e+00 5.700e+01 4.489e+01],24,10325.594,33.5686793913933
06504.csv,B0018,[2.0080e+03 8.0000e+00 2.0000e+00 1.0000e+01 5.6000e+01 2.0062e+01],24,10650.234,28.04444077098252
06506.csv,B0018,[2.0080e+03 8.0000e+00 2.0000e+00 1.4000e+01 4.8000e+01 3.3312e+01],24,10332.937,33.212369507074
06508.csv,B0018,[2.0080e+03 8.0000e+00 2.0000e+00 1.8000e+01 3.5000e+01 1.3718e+01],24,10377.406,33.50356450770822
06510.csv,B0018,[2.0080e+03 8.0000e+00 2.0000e+00 2.2000e+01 2.2000e+01 2.4875e+01],24,10348.781000000004,33.228885984233415
06512.csv,B0018,[2.0080e+03 8.0000e+00 3.0000e+00 2.0000e+00 8.0000e+00 5.3062e+01],24,10396.875,33.315055401144605
06516.csv,B0018,[2008.      8.      3.      7.      7.     32.14],24,10796.922,28.065079096779943
06518.csv,B0018,[2.008e+03 8.000e+00 3.000e+00 1.100e+01 1.000e+00 3.031e+00],24,10328.156,33.345546963646505
06520.csv,B0018,[2008.       8.       3.      14.      46.      29.593],24,10485.125,33.029814104311995
06522.csv,B0018,[2008.       8.       3.      18.      34.      29.984],24,10265.563,33.03376732958465
06524.csv,B0018,[2008.       8.       3.      22.      18.      31.312],24,10387.077999999994,33.20818485101739
06528.csv,B0018,[2008.       8.       4.      14.       9.       7.859],24,10678.531,27.392765467825583
06530.csv,B0018,[2008.       8.       4.      18.       0.      55.828],24,10383.266,33.77922775093614
06532.csv,B0018,[2008.       8.       4.      21.      47.      14.953],24,10374.842999999992,33.74157842610773
06534.csv,B0018,[2.0080e+03 8.0000e+00 5.0000e+00 1.0000e+00 3.3000e+01 1.0312e+01],24,10405.703,33.60485853099364
06536.csv,B0018,[2008.       8.       5.       5.      19.      22.859],24,10340.515,33.54245670906144
06539.csv,B0018,[2008.       8.       5.       9.      50.      52.046],24,10715.234,27.907538462518957
06541.csv,B0018,[2008.       8.       5.      13.      41.      40.625],24,10396.641,33.496253713087526
06543.csv,B0018,[2008.       8.       5.      17.      26.      58.796],24,10412.625,33.40840537983315
06545.csv,B0018,[2008.       8.       5.      21.      12.      24.031],24,10393.5,33.89025119073222
06547.csv,B0018,[2008.       8.       6.       0.      57.      26.078],24,10401.437,33.67181151242727
06551.csv,B0018,[2008.       8.       6.       5.      53.      58.484],24,10810.0,27.841937781961864
06553.csv,B0018,[2008.       8.       6.       9.      45.      37.468],24,10428.437,33.364263464126466
06555.csv,B0018,[2008.       8.       6.      13.      30.      36.734],24,10419.094,33.28018802891137
06557.csv,B0018,[2008.       8.       6.      17.      15.      22.078],24,10352.953,33.54622835649592
06559.csv,B0018,[2008.       8.       6.      20.      58.      55.781],24,10296.766,33.71876019570778
06563.csv,B0018,[2008.       8.       7.      16.      13.       2.546],24,10289.437,27.32803519924954
06565.csv,B0018,[2008.       8.       7.      19.      56.      43.171],24,10371.906,33.83835108253136
06567.csv,B0018,[2008.      8.      7.     23.     40.     59.14],24,10237.156000000004,33.89542839693603
06569.csv,B0018,[2008.       8.       8.       3.      22.      43.812],24,10366.422,33.45795823700358
06571.csv,B0018,[2008.       8.       8.       7.       6.      26.906],24,10387.703,33.483938310649464
06574.csv,B0018,[2008.       8.       8.      17.       8.      38.187],24,10808.578,27.37853814906628
06576.csv,B0018,[2008.       8.       8.      21.       0.      10.343],24,10353.906,34.022517442059645
06578.csv,B0018,[2008.       8.       9.       0.      43.      42.343],24,10326.266,33.85819366593843
06580.csv,B0018,[2008.       8.       9.       4.      26.      32.125],24,10329.797,33.96042454054935
06582.csv,B0018,[2008.       8.       9.       8.       9.      19.531],24,10225.578,33.969053050544986
06586.csv,B0018,[2.0080e+03 8.0000e+00 9.0000e+00 1.3000e+01 1.0000e+00 4.9218e+01],24,10555.171,28.14892462736424
06588.csv,B0018,[2008.       8.       9.      16.      47.      55.859],24,10318.984,34.023234828513274
06590.csv,B0018,[2.008e+03 8.000e+00 9.000e+00 2.000e+01 3.000e+01 6.200e-02],24,10242.609,33.87472098316312
06592.csv,B0018,[2008.       8.      10.       0.      10.      42.265],24,10148.125,33.628019118131256
06594.csv,B0018,[2008.       8.      10.       3.      49.      44.953],24,10333.687,33.69818797179976
06598.csv,B0018,[2008.       8.      10.       8.      43.      19.843],24,10501.25,28.15387084563289
06600.csv,B0018,[2008.      8.     10.     12.     28.      9.39],24,10317.235,33.56071799477596
06602.csv,B0018,[2008.      8.     10.     16.      9.     41.39],24,10206.859,33.73187121626518
06604.csv,B0018,[2008.      8.     10.     19.     49.     16.25],24,10173.703,33.750738523169446
06606.csv,B0018,[2008.       8.      10.      23.      28.      10.781],24,10078.407000000008,33.78172962289607
06610.csv,B0018,[2008.       8.      14.      10.       5.      53.078],24,10653.719,26.51016632153029
06612.csv,B0018,[2008.       8.      14.      13.      54.      59.015],24,10418.265,33.26311506460614
06614.csv,B0018,[2008.      8.     14.     17.     39.     49.25],24,10094.985,33.62887168983149
06616.csv,B0018,[2008.       8.      14.      21.      19.       9.703],24,10110.108999999997,33.71904176342745
06618.csv,B0018,[2008.       8.      15.       0.      58.      33.437],24,10105.172,33.54065773317013
06621.csv,B0018,[2008.       8.      15.       5.      24.       5.828],24,10466.765,27.797561801513456
06623.csv,B0018,[2.008e+03 8.000e+00 1.500e+01 9.000e+00 9.000e+00 9.300e-02],24,10183.125,33.24550252433356
06625.csv,B0018,[2008.       8.      15.      12.      48.      53.031],24,10023.328,33.25183568543322
06627.csv,B0018,[2008.       8.      15.      16.      25.      59.281],24,9974.5,33.985445246183865
06629.csv,B0018,[2.008e+03 8.000e+00 1.500e+01 2.000e+01 2.000e+00 8.796e+00],24,10062.969,34.35620577687582
06633.csv,B0018,[2008.       8.      16.       0.      51.      25.468],24,10809.453,28.353524179601084
06635.csv,B0018,[2008.       8.      16.       4.      41.      15.562],24,10501.516,33.9430389450899
06637.csv,B0018,[2008.       8.      16.       8.      25.      37.593],24,10463.781,33.446010491152634
06639.csv,B0018,[2008.       8.      16.      12.       9.      15.296],24,10340.328,33.41426580080105
06641.csv,B0018,[2008.       8.      16.      15.      50.      39.953],24,10076.125,33.3135615953415
06645.csv,B0018,[2008.       8.      18.      11.      25.      33.828],24,10815.375,26.55517783008312
06647.csv,B0018,[2008.       8.      18.      15.      16.      36.906],24,10255.922,33.17368480164245
06649.csv,B0018,[2008.       8.      18.      18.      57.      53.437],24,10173.578,33.247864854486515
06651.csv,B0018,[2008.       8.      18.      22.      37.      25.296],24,10016.75,33.59328233807114
06653.csv,B0018,[2.008e+03 8.000e+00 1.900e+01 2.000e+00 1.400e+01 1.250e+01],24,10050.266,33.26455936648607
06656.csv,B0018,[2008.       8.      19.       6.      41.       7.359],24,10633.282,27.68427144564605
06658.csv,B0018,[2008.       8.      19.      10.      27.      54.171],24,10097.844,33.198514086152535
06660.csv,B0018,[2008.       8.      19.      14.       5.      26.578],24,10083.016,33.8725684510221
06662.csv,B0018,[2008.       8.      19.      17.      42.      47.484],24,10090.813,34.158880896905515
06664.csv,B0018,[2008.       8.      19.      21.      20.      19.656],24,9930.265,33.94236999274477
06668.csv,B0018,[2.0080e+03 8.0000e+00 2.0000e+01 2.0000e+00 6.0000e+00 3.7718e+01],24,10440.172,28.313325054253596
06670.csv,B0018,[2008.       8.      20.       5.      49.      31.828],24,9985.172,34.01308891174985
06674.csv,B0053,[2010.       9.      17.      16.      34.      19.843],4,10802.156,8.673289590900279
06677.csv,B0053,[2010.       9.      17.      20.      55.      26.968],4,10806.281,17.816072823613492
06679.csv,B0053,[2010.       9.      18.       0.      40.      13.437],4,10801.937,18.43703723274236
06681.csv,B0053,[2010.       9.      18.       4.      24.      22.125],4,10805.094,18.073044380840795
06683.csv,B0053,[2010.       9.      18.       8.       8.      20.468],4,10803.594,18.018166584120056
06686.csv,B0053,[2010.       9.      18.      12.      28.       3.796],4,10803.532,8.589622781383888
06689.csv,B0053,[2010.       9.      18.      16.      48.       9.078],4,10802.266,20.0670969392403
06691.csv,B0053,[2010.       9.      18.      20.      32.      11.859],4,10802.11,20.16435753048736
06693.csv,B0053,[2010.       9.      19.       0.      15.      53.859],4,10805.265,19.89816703502836
06695.csv,B0053,[2010.       9.      19.       3.      59.      19.781],4,10805.157,16.41187627074221
06698.csv,B0053,[2010.       9.      19.       8.      18.      42.812],4,10805.312,8.669309765347919
06701.csv,B0053,[2010.       9.      19.      12.      37.      25.421],4,10806.578,18.05653673849299
06703.csv,B0053,[2010.       9.      19.      16.      20.      55.593],4,10803.172,20.198566905298417
06705.csv,B0053,[2.01e+03 9.00e+00 1.90e+01 2.00e+01 4.00e+00 7.96e-01],4,10803.625,19.942242939015927
06707.csv,B0053,[2010.       9.      19.      23.      46.      55.921],4,10802.39,16.999999106899402
06710.csv,B0053,[2010.       9.      20.       4.       5.      45.906],4,10802.406,8.661076838116797
06713.csv,B0053,[2010.       9.      20.       8.      24.      15.015],4,10802.516,17.371209052305222
06715.csv,B0053,[2010.       9.      20.      12.       7.      10.968],4,10804.938,20.303975564981545
06717.csv,B0053,[2.01e+03 9.00e+00 2.00e+01 1.50e+01 5.00e+01 1.14e+00],4,10806.828,20.144043440069197
06719.csv,B0053,[2010.       9.      20.      19.      32.       6.515],4,10804.5,18.247799376327944
06722.csv,B0053,[2010.       9.      20.      23.      50.      39.718],4,10802.858999999997,8.685572494642066
06726.csv,B0053,[2010.       9.      21.      17.      39.       5.828],4,10804.594,8.778331495827167
06729.csv,B0053,[2010.      9.     21.     21.     58.     28.14],4,10806.172000000006,17.18644966571149
06731.csv,B0053,[2.0100e+03 9.0000e+00 2.2000e+01 1.0000e+00 4.1000e+01 3.2187e+01],4,10803.406,19.803617769113107
06733.csv,B0053,[2010.       9.      22.       5.      24.      23.734],4,10803.828,18.519933396342918
06735.csv,B0053,[2010.       9.      22.       9.       6.      33.937],4,10803.063,19.081755867084205
06738.csv,B0053,[2010.       9.      22.      13.      25.       4.078],4,10803.437,8.760833073686502
06741.csv,B0053,[2010.       9.      22.      17.      43.      16.453],4,10806.938,17.015824580044825
06743.csv,B0053,[2010.       9.      22.      21.      25.      52.718],4,10804.875,20.350562837762897
06745.csv,B0053,[2.0100e+03 9.0000e+00 2.3000e+01 1.0000e+00 7.0000e+00 4.6453e+01],4,10806.891,19.20500536495869
06747.csv,B0053,[2010.      9.     23.      4.     49.     59.39],4,10802.0,20.20702459830667
06750.csv,B0053,[2010.      9.     23.      9.      7.     43.25],4,10803.469,8.592266057850038
06753.csv,B0053,[2010.       9.      23.      13.      25.      43.781],4,10806.938,20.37800123976825
06755.csv,B0053,[2010.      9.     23.     17.      7.     13.64],4,10805.312,18.99374555068393
06757.csv,B0053,[2010    9   23   20   48   49],4,10804.609,18.28851124694468
06759.csv,B0053,[2010.       9.      24.       0.      30.      30.234],4,10803.234,17.15146452283074
06762.csv,B0053,[2010.       9.      24.       4.      48.       6.765],4,10805.313,8.680379066598055
06765.csv,B0053,[2010.       9.      24.       9.       5.      40.015],4,10806.375,17.667085077473498
06767.csv,B0053,[2010.       9.      24.      12.      47.      29.312],4,10803.187,20.48995826912005
06769.csv,B0053,[2010.       9.      24.      16.      28.      59.265],4,10806.031,19.833460857744715
06771.csv,B0053,[2010.       9.      24.      20.      10.       9.953],4,10807.141,18.05233851714801
06774.csv,B0053,[2010.       9.      25.       0.      27.      44.859],4,10803.141,8.689530014570341
06778.csv,B0053,[2010.      9.     28.     13.      0.     15.89],4,10806.86,8.638869709836465
06781.csv,B0053,[2010.       9.      28.      17.      20.       8.734],4,10807.406,18.02661580660392
06783.csv,B0053,[2010.       9.      28.      21.       4.       5.953],4,10803.157000000008,20.6947966949998
06785.csv,B0053,[2.01e+03 9.00e+00 2.90e+01 0.00e+00 4.70e+01 8.43e-01],4,10802.203,18.42401006836697
06787.csv,B0053,[2010.       9.      29.       4.      29.      50.859],4,10803.094,19.901819318767576
06790.csv,B0053,[2010.       9.      29.       8.      48.      28.531],4,10804.547,8.790992286864508
06793.csv,B0053,[2010.       9.      29.      13.       6.      49.296],4,10805.813,20.36886160247935
06795.csv,B0053,[2010.       9.      29.      16.      49.      33.218],4,10808.032,21.10327954426607
06797.csv,B0053,[2010.       9.      29.      20.      31.      38.875],4,10803.219,19.62056413912688
06799.csv,B0053,[2010.       9.      30.       0.      13.      58.171],4,10803.406,20.913426015392048
06802.csv,B0053,[2010.       9.      30.       4.      31.      22.796],4,10802.032,8.539616525785354
06805.csv,B0053,[2010.      9.     30.      8.     48.     54.25],4,10804.016,19.15565156455371
06807.csv,B0053,[2010.       9.      30.      12.      31.      10.171],4,10803.422,21.18874870611016
06811.csv,B0054,[2010.       9.       3.      13.      31.      57.625],4,10802.328,8.593679080006812
06814.csv,B0054,[2010.      9.      3.     17.     57.     17.25],4,10804.687,10.31427150723039
06816.csv,B0054,[2010.       9.       3.      21.      46.      44.656],4,10803.516000000003,9.137807443720414
06818.csv,B0054,[2.0100e+03 9.0000e+00 4.0000e+00 1.0000e+00 3.4000e+01 2.6531e+01],4,10803.282,23.97276960990524
06820.csv,B0054,[2010.       9.       4.       5.      23.      21.515],4,10802.078,9.199568211022978
06823.csv,B0054,[2.01e+03 9.00e+00 4.00e+00 9.00e+00 4.60e+01 5.46e-01],4,10803.765,8.814185911985817
06826.csv,B0054,[2010.       9.       4.      14.       6.      24.109],4,10803.437,10.154336519207243
06828.csv,B0054,[2010.      9.      4.     17.     49.     40.14],4,10802.125,20.676562300164747
06830.csv,B0054,[2010.       9.       4.      21.      37.      22.484],4,10801.968999999996,9.242968755091036
06832.csv,B0054,[2.0100e+03 9.0000e+00 5.0000e+00 1.0000e+00 2.4000e+01 2.8468e+01],4,10801.875,8.915776225572854
06835.csv,B0054,[2010.       9.       5.       5.      42.      37.078],4,10802.188,8.552088482881963
06838.csv,B0054,[2010.       9.       5.      10.       5.      24.687],4,10804.313,9.140425912960785
06840.csv,B0054,[2010.       9.       5.      13.      51.      37.406],4,10803.188,16.849523317102197
06842.csv,B0054,[2010.       9.       5.      17.      38.       9.718],4,10803.61,9.20227392988755
06844.csv,B0054,[2010.       9.       5.      21.      24.      24.046],4,10802.108999999997,9.35962570829052
06847.csv,B0054,[2.0100e+03 9.0000e+00 6.0000e+00 1.0000e+00 4.6000e+01 1.7296e+01],4,10804.093,8.368104120047438
06850.csv,B0054,[2010.      9.      6.      6.      7.     21.89],4,10804.578,19.414062450791214
06852.csv,B0054,[2010.       9.       6.       9.      52.      10.703],4,10803.672,18.777255297638597
06854.csv,B0054,[2010.       9.       6.      13.      37.      22.312],4,10805.235,16.610275284905107
06856.csv,B0054,[2010.       9.       6.      17.      22.      56.859],4,10805.093,9.412430914670749
06859.csv,B0054,[2010.      9.      6.     21.     44.     11.75],4,10803.14,8.462182459879918
06863.csv,B0054,[2010.       9.       9.      17.      25.       2.968],4,10802.828,8.739603862730986
06866.csv,B0054,[2010.       9.       9.      21.      48.       7.734],4,10803.468999999996,10.065064343744204
06868.csv,B0054,[2.0100e+03 9.0000e+00 1.0000e+01 1.0000e+00 3.4000e+01 5.0609e+01],4,10805.875,19.969256927874063
06870.csv,B0054,[2010.       9.      10.       5.      20.      43.609],4,10804.063,17.508829396866496
06872.csv,B0054,[2010.       9.      10.       9.       6.      45.796],4,10803.328,17.89071754401447
06875.csv,B0054,[2010.       9.      10.      13.      28.      18.093],4,10804.437,8.578645201405259
06878.csv,B0054,[2010.       9.      10.      17.      49.      42.375],4,10805.719,10.008442788367168
06880.csv,B0054,[2010.       9.      10.      21.      34.      58.687],4,10802.656000000004,11.430562691577933
06882.csv,B0054,[2.01e+03 9.00e+00 1.10e+01 1.00e+00 1.90e+01 4.25e+01],4,10801.86,18.744042145194648
06884.csv,B0054,[2010.       9.      11.       5.       4.      36.593],4,10803.906,9.956054918771256
06887.csv,B0054,[2010.      9.     11.      9.     25.     19.39],4,10803.031,8.337298068105103
06890.csv,B0054,[2010.       9.      11.      13.      45.      14.468],4,10803.312,17.550993301045466
06892.csv,B0054,[2010.       9.      11.      17.      29.      53.218],4,10806.0,9.832901146187538
06894.csv,B0054,[2010.       9.      11.      21.      14.       2.187],4,10804.672000000006,18.0332474720296
06896.csv,B0054,[2010.       9.      12.       0.      58.      31.296],4,10805.406,19.787231731202876
06899.csv,B0054,[2.010e+03 9.000e+00 1.200e+01 5.000e+00 1.800e+01 1.359e+00],4,10805.907,8.427652661604531
06902.csv,B0054,[2010.       9.      12.       9.      38.       3.171],4,10803.266,10.055989637241694
06904.csv,B0054,[2010.       9.      12.      13.      22.      16.859],4,10805.922,19.405084342250824
06906.csv,B0054,[2010.       9.      12.      17.       6.       9.515],4,10803.094,12.719153301959937
06908.csv,B0054,[2010.       9.      12.      20.      49.      58.468],4,10806.453,10.029493978068537
06911.csv,B0054,[2.0100e+03 9.0000e+00 1.3000e+01 1.0000e+00 9.0000e+00 3.1593e+01],4,10802.875,8.395801855354097
06915.csv,B0054,[2.01e+03 9.00e+00 1.40e+01 1.30e+01 2.60e+01 3.43e-01],4,10803.484,8.664311428480199
06918.csv,B0054,[2010.       9.      14.      17.      46.      48.031],4,10805.922,18.440812947045615
06920.csv,B0054,[2010.       9.      14.      21.      31.      37.328],4,10803.422000000006,10.15046329227422
06922.csv,B0054,[2.010e+03 9.000e+00 1.500e+01 1.000e+00 1.600e+01 6.093e+00],4,10802.578,19.179161376802103
06924.csv,B0054,[2010.      9.     15.      5.      0.      4.75],4,5417.812,18.2079506506202
06927.csv,B0054,[2010.       9.      17.      16.      34.      19.843],4,10802.156,8.505430007842149
06930.csv,B0054,[2010.       9.      17.      20.      55.      26.968],4,10806.281,18.29388290394545
06932.csv,B0054,[2010.       9.      18.       0.      40.      13.437],4,10801.937,17.745214531870587
06934.csv,B0054,[2010.       9.      18.       4.      24.      22.125],4,10805.094,18.67323478169015
06936.csv,B0054,[2010.       9.      18.       8.       8.      20.468],4,10803.594,18.36546305358541
06939.csv,B0054,[2010.       9.      18.      12.      28.       3.796],4,10803.532,8.402339730699826
06942.csv,B0054,[2010.       9.      18.      16.      48.       9.078],4,10802.266,19.405101091383
06944.csv,B0054,[2010.       9.      18.      20.      32.      11.859],4,10802.11,19.3493489008272
06946.csv,B0054,[2010.       9.      19.       0.      15.      53.859],4,10805.265,10.951677479189543
06948.csv,B0054,[2010.       9.      19.       3.      59.      19.781],4,10805.157,18.13354415105116
06951.csv,B0054,[2010.       9.      19.       8.      18.      42.812],4,10805.312,8.661847903800338
06954.csv,B0054,[2010.       9.      19.      12.      37.      25.421],4,10806.578,18.272244548361087
06956.csv,B0054,[2010.       9.      19.      16.      20.      55.593],4,10803.172,19.71656983039465
06958.csv,B0054,[2.01e+03 9.00e+00 1.90e+01 2.00e+01 4.00e+00 7.96e-01],4,10803.625,11.154512873868294
06960.csv,B0054,[2010.       9.      19.      23.      46.      55.921],4,10802.39,18.495214570886827
06963.csv,B0054,[2010.       9.      20.       4.       5.      45.906],4,10802.406,8.478449540351177
06966.csv,B0054,[2010.       9.      20.       8.      24.      15.015],4,10802.516,18.80242316736115
06968.csv,B0054,[2010.       9.      20.      12.       7.      10.968],4,10804.938,19.95134590542685
06970.csv,B0054,[2.01e+03 9.00e+00 2.00e+01 1.50e+01 5.00e+01 1.14e+00],4,10806.828,10.58690298848277
06972.csv,B0054,[2010.       9.      20.      19.      32.       6.515],4,10804.5,19.23923950494903
06975.csv,B0054,[2010.       9.      20.      23.      50.      39.718],4,10802.858999999997,8.692836988062197
06979.csv,B0054,[2010.       9.      21.      17.      39.       5.828],4,10804.594,8.729249490799619
06982.csv,B0054,[2010.      9.     21.     21.     58.     28.14],4,10806.172000000006,17.204538055351
06984.csv,B0054,[2.0100e+03 9.0000e+00 2.2000e+01 1.0000e+00 4.1000e+01 3.2187e+01],4,10803.406,11.01700095623046
06986.csv,B0054,[2010.       9.      22.       5.      24.      23.734],4,10803.828,19.19526436189353
06988.csv,B0054,[2010.       9.      22.       9.       6.      33.937],4,10803.063,17.390400601307586
06991.csv,B0054,[2010.       9.      22.      13.      25.       4.078],4,10803.437,8.705830797082825
06994.csv,B0054,[2010.       9.      22.      17.      43.      16.453],4,10806.938,17.65746111621525
06996.csv,B0054,[2010.       9.      22.      21.      25.      52.718],4,10804.875,19.670951341578263
06998.csv,B0054,[2.0100e+03 9.0000e+00 2.3000e+01 1.0000e+00 7.0000e+00 4.6453e+01],4,10806.891,14.97669694529889
07000.csv,B0054,[2010.      9.     23.      4.     49.     59.39],4,10802.0,20.058240632301818
07003.csv,B0054,[2010.      9.     23.      9.      7.     43.25],4,10803.469,8.276044882431135
07006.csv,B0054,[2010.       9.      23.      13.      25.      43.781],4,10806.938,20.392047151463395
07008.csv,B0054,[2010.      9.     23.     17.      7.     13.64],4,10805.312,17.436490275825808
07010.csv,B0054,[2010    9   23   20   48   49],4,10804.609,18.817693565191544
07012.csv,B0054,[2010.       9.      24.       0.      30.      30.234],4,10803.234,18.115796516407915
07015.csv,B0054,[2010.       9.      24.       4.      48.       6.765],4,10805.313,8.627399445940931
07018.csv,B0054,[2010.       9.      24.       9.       5.      40.015],4,10806.375,18.202818309974592
07020.csv,B0054,[2010.       9.      24.      12.      47.      29.312],4,10803.187,20.14435186385532
07022.csv,B0054,[2010.       9.      24.      16.      28.      59.265],4,10806.031,12.114769443812056
07024.csv,B0054,[2010.       9.      24.      20.      10.       9.953],4,10807.141,18.855035538669423
07027.csv,B0054,[2010.       9.      25.       0.      27.      44.859],4,10803.141,8.610198733434348
07031.csv,B0054,[2010.      9.     28.     13.      0.     15.89],4,10806.86,8.472324894687647
07034.csv,B0054,[2010.       9.      28.      17.      20.       8.734],4,10807.406,16.466121838388403
07036.csv,B0054,[2010.       9.      28.      21.       4.       5.953],4,10803.157000000008,17.596951389246833
07038.csv,B0054,[2.01e+03 9.00e+00 2.90e+01 0.00e+00 4.70e+01 8.43e-01],4,10802.203,16.841065874634854
07040.csv,B0054,[2010.       9.      29.       4.      29.      50.859],4,10803.094,15.107274552449354
07043.csv,B0054,[2010.       9.      29.       8.      48.      28.531],4,10804.547,8.521393309355469
07046.csv,B0054,[2010.       9.      29.      13.       6.      49.296],4,10805.813,11.591177354178347
07048.csv,B0054,[2010.       9.      29.      16.      49.      33.218],4,10808.032,18.683007040741728
07050.csv,B0054,[2010.       9.      29.      20.      31.      38.875],4,10803.219,15.081004404808674
07052.csv,B0054,[2010.       9.      30.       0.      13.      58.171],4,10803.406,18.107898189644665
07055.csv,B0054,[2010.       9.      30.       4.      31.      22.796],4,10802.032,8.231539376923713
07058.csv,B0054,[2010.      9.     30.      8.     48.     54.25],4,10804.016,15.650658992575762
07060.csv,B0054,[2010.       9.      30.      12.      31.      10.171],4,10803.422,18.33868491222504
07064.csv,B0056,[2010.       9.       3.      13.      31.      57.625],4,10802.328,8.180605177953623
07067.csv,B0056,[2010.      9.      3.     17.     57.     17.25],4,10804.687,8.859297672635945
07069.csv,B0056,[2010.       9.       3.      21.      46.      44.656],4,10803.516000000003,8.366575790143445
07071.csv,B0056,[2.0100e+03 9.0000e+00 4.0000e+00 1.0000e+00 3.4000e+01 2.6531e+01],4,10803.282,8.963894055125607
07073.csv,B0056,[2010.       9.       4.       5.      23.      21.515],4,10802.078,8.839953492800973
07076.csv,B0056,[2.01e+03 9.00e+00 4.00e+00 9.00e+00 4.60e+01 5.46e-01],4,10803.765,8.214949326737132
07079.csv,B0056,[2010.       9.       4.      14.       6.      24.109],4,10803.437,9.77951169445173
07081.csv,B0056,[2010.      9.      4.     17.     49.     40.14],4,10802.125,10.35523773388874
07083.csv,B0056,[2010.       9.       4.      21.      37.      22.484],4,10801.968999999996,8.323732630931694
07085.csv,B0056,[2.0100e+03 9.0000e+00 5.0000e+00 1.0000e+00 2.4000e+01 2.8468e+01],4,10801.875,8.404020731628524
07088.csv,B0056,[2010.       9.       5.       5.      42.      37.078],4,10802.188,8.071552505671772
07091.csv,B0056,[2010.       9.       5.      10.       5.      24.687],4,10804.313,8.819312726281561
07093.csv,B0056,[2010.       9.       5.      13.      51.      37.406],4,10803.188,8.666154295048285
07095.csv,B0056,[2010.       9.       5.      17.      38.       9.718],4,10803.61,8.650866033332765
07097.csv,B0056,[2010.       9.       5.      21.      24.      24.046],4,10802.108999999997,8.912134285417737
07100.csv,B0056,[2.0100e+03 9.0000e+00 6.0000e+00 1.0000e+00 4.6000e+01 1.7296e+01],4,10804.093,7.963118493184095
07103.csv,B0056,[2010.      9.      6.      6.      7.     21.89],4,10804.578,8.533443865461592
07105.csv,B0056,[2010.       9.       6.       9.      52.      10.703],4,10803.672,8.754681428270157
07107.csv,B0056,[2010.       9.       6.      13.      37.      22.312],4,10805.235,8.912334045183695
07109.csv,B0056,[2010.       9.       6.      17.      22.      56.859],4,10805.093,8.649408131305856
07112.csv,B0056,[2010.      9.      6.     21.     44.     11.75],4,10803.14,7.901723463258377
07116.csv,B0056,[2010.       9.       9.      17.      25.       2.968],4,10802.828,8.26070257745155
07119.csv,B0056,[2010.       9.       9.      21.      48.       7.734],4,10803.468999999996,8.916609359120024
07121.csv,B0056,[2.0100e+03 9.0000e+00 1.0000e+01 1.0000e+00 3.4000e+01 5.0609e+01],4,10805.875,8.737323740850643
07123.csv,B0056,[2010.       9.      10.       5.      20.      43.609],4,10804.063,9.091927351596848
07125.csv,B0056,[2010.       9.      10.       9.       6.      45.796],4,10803.328,8.319379926269164
07128.csv,B0056,[2010.       9.      10.      13.      28.      18.093],4,10804.437,8.209718563382063
07131.csv,B0056,[2010.       9.      10.      17.      49.      42.375],4,10805.719,8.808040086231006
07133.csv,B0056,[2010.       9.      10.      21.      34.      58.687],4,10802.656000000004,8.768371330649806
07135.csv,B0056,[2.01e+03 9.00e+00 1.10e+01 1.00e+00 1.90e+01 4.25e+01],4,10801.86,8.380550245211976
07137.csv,B0056,[2010.       9.      11.       5.       4.      36.593],4,10803.906,8.753400355888704
07140.csv,B0056,[2010.      9.     11.      9.     25.     19.39],4,10803.031,8.00272617540269
07143.csv,B0056,[2010.       9.      11.      13.      45.      14.468],4,10803.312,9.174337319449206
07145.csv,B0056,[2010.       9.      11.      17.      29.      53.218],4,10806.0,9.252476148363831
07147.csv,B0056,[2010.       9.      11.      21.      14.       2.187],4,10804.672000000006,9.026587420120634
07149.csv,B0056,[2010.       9.      12.       0.      58.      31.296],4,10805.406,9.555230323469958
07152.csv,B0056,[2.010e+03 9.000e+00 1.200e+01 5.000e+00 1.800e+01 1.359e+00],4,10805.907,7.939852230684458
07155.csv,B0056,[2010.       9.      12.       9.      38.       3.171],4,10803.266,8.888840345923734
07157.csv,B0056,[2010.       9.      12.      13.      22.      16.859],4,10805.922,8.326525440952091
07159.csv,B0056,[2010.       9.      12.      17.       6.       9.515],4,10803.094,8.791037894032957
07161.csv,B0056,[2010.       9.      12.      20.      49.      58.468],4,10806.453,9.42351215018712
07164.csv,B0056,[2.0100e+03 9.0000e+00 1.3000e+01 1.0000e+00 9.0000e+00 3.1593e+01],4,10802.875,7.886008920733408
07168.csv,B0056,[2.01e+03 9.00e+00 1.40e+01 1.30e+01 2.60e+01 3.43e-01],4,10803.484,8.21168056745534
07171.csv,B0056,[2010.       9.      14.      17.      46.      48.031],4,10805.922,9.04820986045329
